feature_number,RT,mz,RI,Name,CAS Num,Formula,Total Score,HRF Score,RHRF Score,SI,RSI,Elements Found[%],Molecular Weight,Theo. Mol. Mass,Observed Mol. Mass,DeltaMass [Da],DeltaMass [ppm],M+ In Lib,M+ found,Selected,Library,Library Hit key,Library ID Number,Library RI,RI Column type,RI Delta,RI Diff[%],Sample1,Sample2,Sample47,Sample48,blank_10,Sample49,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,blank_11,Sample58,Sample59,Sample60,Sample61,Sample62,Sample63,blank_12,Sample64,Sample65,Sample66,Sample67,Sample68,Sample69,Sample70,Sample71,blank_13,Sample72,Sample73,Sample74,Sample75,Sample76,Sample77,Sample78,Sample79,Sample80,Sample81,blank_14,Sample82,Sample83,Sample84,Sample85,Sample86,blank_15,Sample87,Sample88,Sample89,Sample90,Sample91,blank_1,Sample3,Sample4,Sample5,Sample6,Sample7,blank_2,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,blank_3,Sample16,Sample17,Sample18,Sample19,blank_4,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,blank_5,Sample27,Sample28,Sample29,Sample30,Sample31,blank_6,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample40,Sample41,Sample42,blank_7,Sample43,Sample44,blank_8,Sample45,Sample46,blank_9,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,QC_1,QC_2,QC_3,QC_4,QC_8,QC_9,QC_10,QC_11,QC_12,QC_13,QC_14,QC_15,QC_5,QC_6,QC_7,tracers_1,tracers_2,tracers_3,tracers_4,tracers_5,tracers_6,Avg TIC
group_388,12.774,341.00848,3138,3-Dodecylcyclohexanone,138695-42-8,C18 H34 O,88.1,56.7,86.7,386,651,100,266.26097,266.26042,266.26007,-0.00035,-1.3,True,True,False,mainlib,mainlib86978,86978,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"Cyclohexanone, 4-(1,1-dimethylpropyl)-",16587-71-6,C11 H20 O,87.5,55.5,84.3,438,689,100,168.15142,168.15087,168.15092,6e-05,0.34,True,True,False,replib,replib11300,11300,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"1,3-Dioxolane, 4,5-diethenyl-2,2-dimethyl-",4362-67-8,C9 H14 O2,87.5,57.9,84.9,368,678,100,154.09938,154.09883,,,,False,False,False,mainlib,mainlib11829,11829,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"1-Methoxy-2,2,3,3-tetramethylaziridine",27033-63-2,C7 H15 N O,87.2,56.2,78.5,416,791,100,129.11536,129.11482,,,,True,False,False,mainlib,mainlib88152,88152,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"Cyclopropaneoctanal, 2-octyl-",56196-06-6,C19 H36 O,86.8,56.8,82.6,467,688,100,280.27662,280.27607,280.27637,0.0003,1.07,True,True,False,mainlib,mainlib40818,40818,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,Chloromethyl 11-chlorododecanoate,80419-07-4,C13 H24 Cl2 O2,83.8,62.1,88.3,408,675,75,282.11534,282.11479,,,,False,False,False,mainlib,mainlib22315,22315,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"4-Octanol, 2,7-dimethyl-",19781-11-4,C10 H22 O,81.8,54.8,68.1,308,726,100,158.16707,158.16652,,,,False,False,False,mainlib,mainlib40774,40774,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,2-Methyl-5-nonanol,29843-62-7,C10 H22 O,80.3,54.8,70.1,287,653,100,158.16707,158.16652,,,,False,False,False,mainlib,mainlib40768,40768,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"1H-Pyrazole, 3-ethyl-4,5-dihydro-",5920-29-6,C5 H10 N2,65,13.3,26.7,387,715,100,98.0844,98.08385,,,,True,False,False,mainlib,mainlib65721,65721,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_388,12.774,341.00848,3138,"4,4-Dimethyl-2-imidazoline",2305-59-1,C5 H10 N2,63.9,13.3,26.2,347,659,100,98.0844,98.08385,,,,True,False,False,mainlib,mainlib64555,64555,,,,,1388363,281587,214540,1137631,2805639,6375262,898728,522027,898838,326840,2852355,168343,345557.0,497295.0,3941292.0,149978.0,71250.0,3977407.0,2665342.0,4274762.0,1741151.0,337948.0,2930756.0,893923.0,4280294.0,1495516.0,320987.0,2466462.0,6265853.0,3116536.0,835055.0,13057.0,3809482.0,2258268.0,318764.0,3735972.0,435961.0,560920.0,304079.0,356862.0,1804631.0,2603075.0,1037340.0,2370984.0,222924.0,373679.0,4381082.0,217820.0,4474356.0,2618528.0,4727648.0,202487.0,230893.0,2604318.0,3013467.0,435386.0,467787.0,363071.0,2880522.0,970914.0,4135532.0,634722.0,6315315.0,2422684.0,2848758.0,2490488.0,560628.0,4442571.0,4657147.0,223069.0,96675.0,3453029.0,1072761.0,2158007.0,1040190.0,809640.0,3988885.0,181905.0,1294854.0,1085630.0,819372.0,3156613.0,17700.0,5063423.0,331565.0,1873351.0,564647.0,2538492.0,3108618.0,634795.0,1327690.0,1765216.0,821539.0,5272186.0,1364282.0,306174.0,213502.0,3490220.0,259255.0,2930692.0,1177054.0,4035927.0,3747737.0,128134.0,2892026.0,984903.0,8397097.0,6001095.0,3320107.0,299.0,59.5,69.0,320484.0,471532.0,3578421.0,150353.0,588858.0,4680683.0,107954.0,5374110.0,265298.0,415095.0,891287.0,622889.0,729096.0,1107892.0,137738.0,197307.0,258603.0,190614.0,70513.0,29375.0,11714.0,265394454
group_389,12.846,302.18265,3166,"Oxazolo[5,4-d]isoxazol-5(2H)-one, tetrahydro-6a-methyl-2,6-diphenyl-3-(2,4,6-trimethylphenyl)-",52512-32-0,C26 H26 N2 O3,58.3,11.9,10.5,330,702,100,414.19434,414.19379,,,,True,False,True,mainlib,mainlib285500,285500,,,,,74653,13142,37656,30010,183119,318914,631045,35582,35918,4633888,138114,6783,18621.0,42990.0,234451.0,11213.0,42884.0,168132.0,208398.0,170309.0,197509.0,34297.0,187039.0,21090.0,298560.0,168722.0,17863.0,125710.0,324796.0,163541.0,52272.0,35678.0,345083.0,114301.0,76.0,347955.0,31771.0,19949.0,9987.0,27810.0,198207.0,109297.0,737808.0,350607.0,10270.0,12799.0,368187.0,11768.0,295107.0,198059.0,421810.0,13247.0,15591.0,795661.0,260294.0,30739.0,30260.0,16660.0,246842.0,39722.0,209380.0,26363.0,310395.0,114015.0,135090.0,211436.0,24039.0,272424.0,276976.0,74184.0,46711.0,249436.0,39222.0,131826.0,53315.0,50529.0,270617.0,61064.0,129924.0,64038.0,46722.0,482114.0,29221.0,324014.0,15989.0,169907.0,32980.0,254713.0,288042.0,24741.0,236089.0,86447.0,37907.0,267569.0,60275.0,16218.0,8580.0,195642.0,39612.0,255099.0,61279.0,507650.0,205543.0,8116.0,162623.0,89411.0,3570477.0,5110955.0,3506596.0,60.5,59.5,69.0,13900.0,17691.0,317570.0,6726.0,19509.0,259231.0,4663.0,478094.0,9935.0,14077.0,44464.0,25519.0,612670.0,34176.0,11506.0,153365.0,194993.0,123884.0,41210.0,13320.0,5645.0,4518966
group_389,12.846,302.18265,3166,9-(3-Methyl-1H-indol-2-yl)acridine,,C22 H16 N2,55.5,5.1,0,508,775,100,308.13135,308.1308,,,,True,False,False,mainlib,mainlib285978,285978,,,,,74653,13142,37656,30010,183119,318914,631045,35582,35918,4633888,138114,6783,18621.0,42990.0,234451.0,11213.0,42884.0,168132.0,208398.0,170309.0,197509.0,34297.0,187039.0,21090.0,298560.0,168722.0,17863.0,125710.0,324796.0,163541.0,52272.0,35678.0,345083.0,114301.0,76.0,347955.0,31771.0,19949.0,9987.0,27810.0,198207.0,109297.0,737808.0,350607.0,10270.0,12799.0,368187.0,11768.0,295107.0,198059.0,421810.0,13247.0,15591.0,795661.0,260294.0,30739.0,30260.0,16660.0,246842.0,39722.0,209380.0,26363.0,310395.0,114015.0,135090.0,211436.0,24039.0,272424.0,276976.0,74184.0,46711.0,249436.0,39222.0,131826.0,53315.0,50529.0,270617.0,61064.0,129924.0,64038.0,46722.0,482114.0,29221.0,324014.0,15989.0,169907.0,32980.0,254713.0,288042.0,24741.0,236089.0,86447.0,37907.0,267569.0,60275.0,16218.0,8580.0,195642.0,39612.0,255099.0,61279.0,507650.0,205543.0,8116.0,162623.0,89411.0,3570477.0,5110955.0,3506596.0,60.5,59.5,69.0,13900.0,17691.0,317570.0,6726.0,19509.0,259231.0,4663.0,478094.0,9935.0,14077.0,44464.0,25519.0,612670.0,34176.0,11506.0,153365.0,194993.0,123884.0,41210.0,13320.0,5645.0,4518966
group_389,12.846,302.18265,3166,4-(Allylthio)-2-(4-methoxyphenyl)quinazoline,105251-01-2,C18 H16 N2 O S,54.3,10.1,0,363,714,100,308.09833,308.09779,,,,True,False,False,mainlib,mainlib285729,285729,,,,,74653,13142,37656,30010,183119,318914,631045,35582,35918,4633888,138114,6783,18621.0,42990.0,234451.0,11213.0,42884.0,168132.0,208398.0,170309.0,197509.0,34297.0,187039.0,21090.0,298560.0,168722.0,17863.0,125710.0,324796.0,163541.0,52272.0,35678.0,345083.0,114301.0,76.0,347955.0,31771.0,19949.0,9987.0,27810.0,198207.0,109297.0,737808.0,350607.0,10270.0,12799.0,368187.0,11768.0,295107.0,198059.0,421810.0,13247.0,15591.0,795661.0,260294.0,30739.0,30260.0,16660.0,246842.0,39722.0,209380.0,26363.0,310395.0,114015.0,135090.0,211436.0,24039.0,272424.0,276976.0,74184.0,46711.0,249436.0,39222.0,131826.0,53315.0,50529.0,270617.0,61064.0,129924.0,64038.0,46722.0,482114.0,29221.0,324014.0,15989.0,169907.0,32980.0,254713.0,288042.0,24741.0,236089.0,86447.0,37907.0,267569.0,60275.0,16218.0,8580.0,195642.0,39612.0,255099.0,61279.0,507650.0,205543.0,8116.0,162623.0,89411.0,3570477.0,5110955.0,3506596.0,60.5,59.5,69.0,13900.0,17691.0,317570.0,6726.0,19509.0,259231.0,4663.0,478094.0,9935.0,14077.0,44464.0,25519.0,612670.0,34176.0,11506.0,153365.0,194993.0,123884.0,41210.0,13320.0,5645.0,4518966
group_389,12.846,302.18265,3166,"1,3,5-Triazine-2,4,6-triamine, N,N'-bis(3-aminophenyl)-",33933-64-1,C15 H16 N8,53.3,3.9,0,319,664,100,308.14979,308.14924,,,,True,False,False,mainlib,mainlib285980,285980,,,,,74653,13142,37656,30010,183119,318914,631045,35582,35918,4633888,138114,6783,18621.0,42990.0,234451.0,11213.0,42884.0,168132.0,208398.0,170309.0,197509.0,34297.0,187039.0,21090.0,298560.0,168722.0,17863.0,125710.0,324796.0,163541.0,52272.0,35678.0,345083.0,114301.0,76.0,347955.0,31771.0,19949.0,9987.0,27810.0,198207.0,109297.0,737808.0,350607.0,10270.0,12799.0,368187.0,11768.0,295107.0,198059.0,421810.0,13247.0,15591.0,795661.0,260294.0,30739.0,30260.0,16660.0,246842.0,39722.0,209380.0,26363.0,310395.0,114015.0,135090.0,211436.0,24039.0,272424.0,276976.0,74184.0,46711.0,249436.0,39222.0,131826.0,53315.0,50529.0,270617.0,61064.0,129924.0,64038.0,46722.0,482114.0,29221.0,324014.0,15989.0,169907.0,32980.0,254713.0,288042.0,24741.0,236089.0,86447.0,37907.0,267569.0,60275.0,16218.0,8580.0,195642.0,39612.0,255099.0,61279.0,507650.0,205543.0,8116.0,162623.0,89411.0,3570477.0,5110955.0,3506596.0,60.5,59.5,69.0,13900.0,17691.0,317570.0,6726.0,19509.0,259231.0,4663.0,478094.0,9935.0,14077.0,44464.0,25519.0,612670.0,34176.0,11506.0,153365.0,194993.0,123884.0,41210.0,13320.0,5645.0,4518966
group_39,5.176,56.06204,933,α-Phellandrene,99-83-2,C10 H16,96.4,97.4,99.9,750,819,100,136.1252,136.12465,136.1246,-5e-05,-0.36,True,True,True,replib,replib17544,17544,1005,SemiStandardNonPolar,72,7.7,36286,108,35576,22734,143262,272939,926001,34762,94,714235,274,9161,22250.0,36618.0,312070.0,10128.0,56733.0,168827.0,197487.0,168442.0,205781.0,42991.0,185604.0,40150.0,319437.0,162328.0,25439.0,143510.0,195187.0,180628.0,55304.0,33708.0,558735.0,126193.0,7700.0,3000.5,470933.0,13648.0,9986.0,28782.0,185925.0,104998.0,1062806.0,567829.0,12643.0,74.0,956.5,12615.0,619.0,861.5,1004.5,13725.0,18428.0,1311.0,1040.5,37101.0,248438.0,20718.0,199575.0,40214.0,228417.0,31186.0,256579.0,115525.0,136287.0,131984.0,27384.0,280736.0,374069.0,93740.0,56414.0,174709.0,138.0,182135.0,40047.0,92.0,805.0,42663.0,83126.0,83951.0,16858.0,422659.0,17622.0,952.5,11506.0,123857.0,23829.0,550.0,1809.0,13551.0,206145.0,43902.0,34557.0,220770.0,45047.0,14013.0,7134.0,857.5,30841.0,184747.0,185.5,711.5,616.0,5370.0,102901.0,61475.0,1209482.0,95967728.0,2055124.0,60.5,59.5,69.0,18159.0,26056.0,392628.0,6867.0,18957.0,230219.0,5182.0,1146.0,10431.0,12845.0,175.0,19762.0,251.5,25086.0,6116.0,590594.0,519825.0,259685.0,91904.0,32855.0,15059.0,3759664
group_39,5.176,56.06204,933,"Bicyclo[3.1.0]hex-2-ene, 4-methyl-1-(1-methylethyl)-",28634-89-1,C10 H16,95.8,97.4,99.9,728,792,100,136.1252,136.12465,136.1246,-5e-05,-0.36,True,True,False,mainlib,mainlib82332,82332,966,SemiStandardNonPolar,33,3.5,36286,108,35576,22734,143262,272939,926001,34762,94,714235,274,9161,22250.0,36618.0,312070.0,10128.0,56733.0,168827.0,197487.0,168442.0,205781.0,42991.0,185604.0,40150.0,319437.0,162328.0,25439.0,143510.0,195187.0,180628.0,55304.0,33708.0,558735.0,126193.0,7700.0,3000.5,470933.0,13648.0,9986.0,28782.0,185925.0,104998.0,1062806.0,567829.0,12643.0,74.0,956.5,12615.0,619.0,861.5,1004.5,13725.0,18428.0,1311.0,1040.5,37101.0,248438.0,20718.0,199575.0,40214.0,228417.0,31186.0,256579.0,115525.0,136287.0,131984.0,27384.0,280736.0,374069.0,93740.0,56414.0,174709.0,138.0,182135.0,40047.0,92.0,805.0,42663.0,83126.0,83951.0,16858.0,422659.0,17622.0,952.5,11506.0,123857.0,23829.0,550.0,1809.0,13551.0,206145.0,43902.0,34557.0,220770.0,45047.0,14013.0,7134.0,857.5,30841.0,184747.0,185.5,711.5,616.0,5370.0,102901.0,61475.0,1209482.0,95967728.0,2055124.0,60.5,59.5,69.0,18159.0,26056.0,392628.0,6867.0,18957.0,230219.0,5182.0,1146.0,10431.0,12845.0,175.0,19762.0,251.5,25086.0,6116.0,590594.0,519825.0,259685.0,91904.0,32855.0,15059.0,3759664
